No.,Time,Source,Destination,Protocol,Length,Info
198,12:09:59.500647929,144.38.239.87,34.120.237.76,TCP,54,47832  >  443 [ACK] Seq=929 Ack=5089 Win=64128 Len=0
199,12:09:59.501972001,144.38.239.87,34.120.237.76,TCP,54,"47832  >  443 [FIN, ACK] Seq=953 Ack=5089 Win=64128 Len=0"
200,12:09:59.502084566,144.38.239.87,34.120.237.76,TCP,54,"47846  >  443 [FIN, ACK] Seq=953 Ack=5089 Win=64128 Len=0"
201,12:09:59.502322699,144.38.239.87,34.120.237.76,TCP,54,"47858  >  443 [FIN, ACK] Seq=953 Ack=5089 Win=64128 Len=0"
202,12:09:59.512043632,34.120.237.76,144.38.239.87,TCP,54,"443  >  47832 [FIN, ACK] Seq=5089 Ack=954 Win=68352 Len=0"
203,12:09:59.512088123,144.38.239.87,34.120.237.76,TCP,54,47832  >  443 [ACK] Seq=954 Ack=5090 Win=64128 Len=0
204,12:09:59.512043920,34.120.237.76,144.38.239.87,TCP,54,"443  >  47846 [FIN, ACK] Seq=5089 Ack=954 Win=68352 Len=0"
205,12:09:59.512120052,144.38.239.87,34.120.237.76,TCP,54,47846  >  443 [ACK] Seq=954 Ack=5090 Win=64128 Len=0
206,12:09:59.512044002,34.120.237.76,144.38.239.87,TCP,54,"443  >  47858 [FIN, ACK] Seq=5089 Ack=954 Win=68352 Len=0"
207,12:09:59.512136399,144.38.239.87,34.120.237.76,TCP,54,47858  >  443 [ACK] Seq=954 Ack=5090 Win=64128 Len=0
208,12:09:59.519808174,34.120.237.76,144.38.239.87,TCP,54,443  >  47814 [ACK] Seq=5723 Ack=2576 Win=75264 Len=0
209,12:09:59.548523471,144.38.239.87,34.120.237.76,TCP,54,47814  >  443 [ACK] Seq=2576 Ack=5723 Win=64128 Len=0
210,12:09:59.805257048,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=4271 Ack=3061 Win=65536 Len=0
211,12:09:59.805353676,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=4326 Win=64128 Len=0
212,12:09:59.805374449,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=4825 Win=64000 Len=0
213,12:09:59.805382255,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=4880 Win=64000 Len=0
214,12:09:59.805392662,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=5379 Win=63616 Len=0
215,12:09:59.805399477,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=5434 Win=63616 Len=0
216,12:09:59.805406186,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=5933 Win=63232 Len=0
217,12:09:59.817523061,144.38.239.87,34.120.208.123,TCP,54,54588  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
218,12:09:59.817550857,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
219,12:09:59.821358383,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=5933 Ack=3706 Win=65536 Len=0
220,12:09:59.821927330,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=5988 Win=64128 Len=0
221,12:09:59.822019738,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=6487 Win=64000 Len=0
222,12:09:59.825942902,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=6542 Win=64128 Len=0
223,12:09:59.825966729,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=7041 Win=64000 Len=0
224,12:09:59.825977841,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=7096 Win=64000 Len=0
225,12:09:59.825986357,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=7595 Win=63616 Len=0
226,12:09:59.825991497,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=7650 Win=63616 Len=0
227,12:09:59.826014110,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=4351 Ack=8149 Win=63232 Len=0
228,12:09:59.830222942,34.120.208.123,144.38.239.87,TCP,54,443  >  54588 [ACK] Seq=1 Ack=212 Win=66816 Len=0
229,12:09:59.830223192,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=1 Ack=212 Win=66816 Len=0
230,12:09:59.834165408,144.38.239.87,34.120.208.123,TCP,54,54588  >  443 [ACK] Seq=212 Ack=2601 Win=63616 Len=0
231,12:09:59.834193088,144.38.239.87,34.120.208.123,TCP,54,54588  >  443 [ACK] Seq=212 Ack=3434 Win=62848 Len=0
232,12:09:59.834227166,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=212 Ack=2601 Win=63616 Len=0
233,12:09:59.834235699,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=212 Ack=3434 Win=62848 Len=0
234,12:09:59.838682663,144.38.239.87,34.120.115.102,TCP,54,48394  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
235,12:09:59.839347710,144.38.239.87,34.120.115.102,TCP,54,48384  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
236,12:09:59.846669223,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=8149 Ack=4566 Win=65536 Len=0
237,12:09:59.854806424,34.120.115.102,144.38.239.87,TCP,54,443  >  48394 [ACK] Seq=1 Ack=684 Win=67072 Len=0
238,12:09:59.855228274,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=5426 Ack=9312 Win=64128 Len=0
239,12:09:59.858691114,144.38.239.87,34.120.115.102,TCP,54,48394  >  443 [ACK] Seq=684 Ack=2601 Win=63616 Len=0
240,12:09:59.858705911,144.38.239.87,34.120.115.102,TCP,54,48394  >  443 [ACK] Seq=684 Ack=4557 Win=61696 Len=0
241,12:09:59.858666569,34.120.115.102,144.38.239.87,TCP,54,443  >  48384 [ACK] Seq=1 Ack=684 Win=67072 Len=0
242,12:09:59.862720091,144.38.239.87,34.120.115.102,TCP,54,48384  >  443 [ACK] Seq=684 Ack=2601 Win=63616 Len=0
243,12:09:59.862739059,144.38.239.87,34.120.115.102,TCP,54,48384  >  443 [ACK] Seq=684 Ack=4557 Win=61696 Len=0
244,12:09:59.870454080,144.38.239.87,34.120.208.123,TCP,54,54606  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
245,12:09:59.870503589,144.38.239.87,34.120.208.123,TCP,54,54610  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
246,12:09:59.870393000,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=9811 Ack=5211 Win=65536 Len=0
247,12:09:59.874649449,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=6071 Ack=10919 Win=63104 Len=0
248,12:09:59.882994495,34.120.208.123,144.38.239.87,TCP,54,443  >  54606 [ACK] Seq=1 Ack=212 Win=66816 Len=0
249,12:09:59.882994524,34.120.208.123,144.38.239.87,TCP,54,443  >  54610 [ACK] Seq=1 Ack=212 Win=66816 Len=0
250,12:09:59.883047007,144.38.239.87,34.120.208.123,TCP,54,54606  >  443 [ACK] Seq=212 Ack=2601 Win=63616 Len=0
251,12:09:59.883055232,144.38.239.87,34.120.208.123,TCP,54,54606  >  443 [ACK] Seq=212 Ack=3434 Win=62848 Len=0
252,12:09:59.888177620,144.38.239.87,34.120.208.123,TCP,54,54610  >  443 [ACK] Seq=212 Ack=2601 Win=63616 Len=0
253,12:09:59.888191693,144.38.239.87,34.120.208.123,TCP,54,54610  >  443 [ACK] Seq=212 Ack=3434 Win=62848 Len=0
254,12:09:59.888217127,144.38.239.87,192.229.211.108,TCP,54,38192  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0
255,12:09:59.888225471,144.38.239.87,192.229.211.108,TCP,54,38200  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0
256,12:09:59.888112354,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=10919 Ack=5641 Win=65536 Len=0
257,12:09:59.888781275,23.44.229.236,144.38.239.87,TCP,54,80  >  53728 [ACK] Seq=1779 Ack=1270 Win=64128 Len=0
258,12:09:59.888781424,23.44.229.236,144.38.239.87,TCP,54,80  >  53700 [ACK] Seq=1778 Ack=1270 Win=64128 Len=0
259,12:09:59.888781464,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=10919 Ack=6071 Win=65536 Len=0
260,12:09:59.890435865,144.38.239.87,23.44.229.236,TCP,54,53700  >  80 [ACK] Seq=1270 Ack=2667 Win=64128 Len=0
261,12:09:59.890764993,144.38.239.87,23.44.229.236,TCP,54,53728  >  80 [ACK] Seq=1270 Ack=2668 Win=64128 Len=0
262,12:09:59.890863366,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=6071 Ack=12581 Win=61696 Len=0
263,12:09:59.905412868,144.38.239.87,34.120.208.123,TCP,54,54612  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
264,12:09:59.905223104,192.229.211.108,144.38.239.87,TCP,54,80  >  38200 [ACK] Seq=1 Ack=425 Win=67072 Len=0
265,12:09:59.905223138,192.229.211.108,144.38.239.87,TCP,54,80  >  38192 [ACK] Seq=1 Ack=425 Win=67072 Len=0
266,12:09:59.905441857,144.38.239.87,192.229.211.108,TCP,54,38192  >  80 [ACK] Seq=425 Ack=738 Win=64128 Len=0
267,12:09:59.905795322,144.38.239.87,192.229.211.108,TCP,54,38200  >  80 [ACK] Seq=425 Ack=738 Win=64128 Len=0
268,12:09:59.906938646,144.38.239.87,34.120.115.102,TCP,54,48394  >  443 [ACK] Seq=935 Ack=5174 Win=64128 Len=0
269,12:09:59.907965205,144.38.239.87,34.120.115.102,TCP,54,"48394  >  443 [FIN, ACK] Seq=959 Ack=5174 Win=64128 Len=0"
270,12:09:59.910132586,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=12581 Ack=6286 Win=65536 Len=0
271,12:09:59.910317523,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=6716 Ack=13135 Win=64128 Len=0
272,12:09:59.915424024,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=6716 Ack=13689 Win=64128 Len=0
273,12:09:59.919317626,34.120.115.102,144.38.239.87,TCP,54,[TCP Previous segment not captured] 443  >  48394 [ACK] Seq=5175 Ack=960 Win=68352 Len=0
274,12:09:59.919317724,34.120.115.102,144.38.239.87,TCP,54,"[TCP Out-Of-Order] 443  >  48394 [FIN, ACK] Seq=5174 Ack=959 Win=68352 Len=0"
275,12:09:59.919368290,144.38.239.87,34.120.115.102,TCP,54,48394  >  443 [ACK] Seq=960 Ack=5175 Win=64128 Len=0
276,12:09:59.919317758,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=13689 Ack=6716 Win=65536 Len=0
277,12:09:59.919317792,34.120.208.123,144.38.239.87,TCP,54,443  >  54612 [ACK] Seq=1 Ack=212 Win=66816 Len=0
278,12:09:59.919528540,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=6716 Ack=14243 Win=64128 Len=0
279,12:09:59.919706244,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=2211 Ack=3836 Win=64128 Len=0
280,12:09:59.919698173,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=3836 Ack=1536 Win=70400 Len=0
281,12:09:59.923485941,144.38.239.87,34.120.208.123,TCP,54,54612  >  443 [ACK] Seq=212 Ack=2601 Win=61696 Len=0
282,12:09:59.923509306,144.38.239.87,34.120.208.123,TCP,54,54612  >  443 [ACK] Seq=212 Ack=3434 Win=60928 Len=0
283,12:09:59.923551816,144.38.239.87,34.120.208.123,TCP,54,54606  >  443 [RST] Seq=499 Win=0 Len=0
284,12:09:59.923425963,34.120.115.102,144.38.239.87,TCP,54,443  >  48384 [ACK] Seq=5398 Ack=1494 Win=69888 Len=0
285,12:09:59.923425999,34.120.208.123,144.38.239.87,TCP,54,"443  >  54606 [FIN, ACK] Seq=3836 Ack=531 Win=67840 Len=0"
286,12:09:59.923580538,144.38.239.87,34.120.208.123,TCP,54,54606  >  443 [RST] Seq=531 Win=0 Len=0
287,12:09:59.927822038,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=3836 Ack=2211 Win=71936 Len=0
288,12:09:59.927879481,144.38.239.87,192.229.211.108,TCP,54,38214  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0
289,12:09:59.932524318,144.38.239.87,192.229.211.108,TCP,54,38216  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0
290,12:09:59.940752197,144.38.239.87,34.120.208.123,TCP,54,54610  >  443 [RST] Seq=499 Win=0 Len=0
291,12:09:59.941207827,144.38.239.87,34.120.208.123,TCP,54,54588  >  443 [RST] Seq=499 Win=0 Len=0
292,12:09:59.941188955,34.120.208.123,144.38.239.87,TCP,54,"443  >  54610 [FIN, ACK] Seq=3836 Ack=531 Win=67840 Len=0"
293,12:09:59.941224974,144.38.239.87,34.120.208.123,TCP,54,54610  >  443 [RST] Seq=531 Win=0 Len=0
294,12:09:59.941188989,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=3836 Ack=3097 Win=74752 Len=0
295,12:09:59.941189024,34.120.208.123,144.38.239.87,TCP,54,"443  >  54588 [FIN, ACK] Seq=3836 Ack=531 Win=67840 Len=0"
296,12:09:59.941245088,144.38.239.87,34.120.208.123,TCP,54,54588  >  443 [RST] Seq=531 Win=0 Len=0
297,12:09:59.948839564,34.120.208.123,144.38.239.87,TCP,54,443  >  54612 [ACK] Seq=3798 Ack=531 Win=67840 Len=0
298,12:09:59.948922271,144.38.239.87,34.120.208.123,TCP,54,54612  >  443 [RST] Seq=531 Win=0 Len=0
299,12:09:59.948839820,34.120.208.123,144.38.239.87,TCP,54,"443  >  54612 [FIN, ACK] Seq=3836 Ack=531 Win=67840 Len=0"
300,12:09:59.948955370,144.38.239.87,34.120.208.123,TCP,54,54612  >  443 [RST] Seq=531 Win=0 Len=0
301,12:09:59.964542185,144.38.239.87,192.229.211.108,TCP,54,38200  >  80 [ACK] Seq=849 Ack=1475 Win=64128 Len=0
302,12:09:59.964567632,144.38.239.87,192.229.211.108,TCP,54,38192  >  80 [ACK] Seq=849 Ack=1475 Win=64128 Len=0
303,12:09:59.969157130,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=3097 Ack=4550 Win=64128 Len=0
304,12:09:59.983034331,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=4550 Ack=3143 Win=74752 Len=0
305,12:10:00.055255366,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=14243 Ack=6931 Win=65536 Len=0
306,12:10:00.055388129,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=7146 Ack=15374 Win=63104 Len=0
307,12:10:00.067767714,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5182 Ack=3189 Win=74752 Len=0
308,12:10:00.075819973,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=15374 Ack=7361 Win=65536 Len=0
309,12:10:00.080206346,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=7576 Ack=15928 Win=64128 Len=0
310,12:10:00.080462862,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=7576 Ack=16482 Win=64128 Len=0
311,12:10:00.106819143,144.38.239.87,34.107.243.93,TCP,54,33836  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
312,12:10:00.134192299,34.107.243.93,144.38.239.87,TCP,54,443  >  33836 [ACK] Seq=1 Ack=674 Win=67072 Len=0
313,12:10:00.134236255,144.38.239.87,34.107.243.93,TCP,54,33836  >  443 [ACK] Seq=674 Ack=2601 Win=62336 Len=0
314,12:10:00.134249507,144.38.239.87,34.107.243.93,TCP,54,33836  >  443 [ACK] Seq=674 Ack=4463 Win=60544 Len=0
315,12:10:00.213252607,23.44.229.236,144.38.239.87,TCP,54,80  >  53744 [ACK] Seq=2668 Ack=1693 Win=64128 Len=0
316,12:10:00.213530259,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=8006 Ack=17071 Win=64128 Len=0
317,12:10:00.213551504,144.38.239.87,23.44.229.236,TCP,54,53744  >  80 [ACK] Seq=1693 Ack=3557 Win=64128 Len=0
318,12:10:00.218312619,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=8006 Ack=17625 Win=64128 Len=0
319,12:10:00.227457115,144.38.239.87,34.107.243.93,TCP,54,33836  >  443 [ACK] Seq=908 Ack=5049 Win=64128 Len=0
320,12:10:00.227484675,144.38.239.87,34.107.243.93,TCP,54,33836  >  443 [ACK] Seq=908 Ack=5080 Win=64128 Len=0
321,12:10:00.302857049,144.38.239.87,34.107.243.93,TCP,54,33842  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
322,12:10:00.302802554,34.107.243.93,144.38.239.87,TCP,54,443  >  33836 [ACK] Seq=5080 Ack=939 Win=68352 Len=0
323,12:10:00.318887868,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=17625 Ack=8492 Win=65536 Len=0
324,12:10:00.318888111,34.107.243.93,144.38.239.87,TCP,54,443  >  33842 [ACK] Seq=1 Ack=1231 Win=68096 Len=0
325,12:10:00.319041847,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=8651 Ack=18768 Win=63104 Len=0
326,12:10:00.323764673,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=8651 Ack=19322 Win=64128 Len=0
327,12:10:00.326915615,144.38.239.87,34.107.243.93,TCP,54,33842  >  443 [ACK] Seq=1231 Ack=219 Win=64128 Len=0
328,12:10:00.332350793,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5182 Ack=3471 Win=76288 Len=0
329,12:10:00.332350925,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5182 Ack=4610 Win=78592 Len=0
330,12:10:00.332403051,144.38.239.87,34.120.208.123,TCP,54,54624  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0
331,12:10:00.339625822,34.107.243.93,144.38.239.87,TCP,54,443  >  33842 [ACK] Seq=219 Ack=1919 Win=70656 Len=0
332,12:10:00.344410995,34.120.208.123,144.38.239.87,TCP,54,443  >  54624 [ACK] Seq=1 Ack=679 Win=67072 Len=0
333,12:10:00.348124654,144.38.239.87,34.120.208.123,TCP,54,54624  >  443 [ACK] Seq=679 Ack=2601 Win=63360 Len=0
334,12:10:00.348138947,144.38.239.87,34.120.208.123,TCP,54,54624  >  443 [ACK] Seq=679 Ack=3513 Win=62464 Len=0
335,12:10:00.383891640,144.38.239.87,34.120.208.123,TCP,54,54624  >  443 [ACK] Seq=930 Ack=4130 Win=64128 Len=0
336,12:10:00.384022242,144.38.239.87,34.120.208.123,TCP,54,"54624  >  443 [FIN, ACK] Seq=954 Ack=4130 Win=64128 Len=0"
337,12:10:00.420538574,144.38.239.87,34.120.208.123,TCP,54,"[TCP Retransmission] 54624  >  443 [FIN, ACK] Seq=954 Ack=4130 Win=64128 Len=0"
338,12:10:00.425011182,34.120.208.123,144.38.239.87,TCP,54,"443  >  54624 [FIN, ACK] Seq=4130 Ack=955 Win=68352 Len=0"
339,12:10:00.425053154,144.38.239.87,34.120.208.123,TCP,54,54624  >  443 [ACK] Seq=955 Ack=4131 Win=64128 Len=0
340,12:10:00.425011577,34.107.243.93,144.38.239.87,TCP,54,443  >  33842 [ACK] Seq=1017 Ack=2102 Win=72960 Len=0
341,12:10:00.426373894,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=4610 Ack=5546 Win=64128 Len=0
342,12:10:00.437056435,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5546 Ack=4656 Win=78592 Len=0
343,12:10:00.448912051,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5546 Ack=4786 Win=80896 Len=0
344,12:10:00.448912350,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5546 Ack=6013 Win=83456 Len=0
345,12:10:00.459312706,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=19322 Ack=8866 Win=65536 Len=0
346,12:10:00.463623711,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=9296 Ack=20430 Win=63104 Len=0
347,12:10:00.468245920,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=9296 Ack=20984 Win=64128 Len=0
348,12:10:00.720075938,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=20984 Ack=9511 Win=65536 Len=0
349,12:10:00.720076113,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5874 Ack=6059 Win=83456 Len=0
350,12:10:00.720314131,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=11231 Ack=21538 Win=64128 Len=0
351,12:10:00.720571866,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=11231 Ack=23200 Win=62592 Len=0
352,12:10:00.724609009,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5874 Ack=6190 Win=85760 Len=0
353,12:10:00.724609254,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=5874 Ack=6712 Win=88320 Len=0
354,12:10:00.724693561,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=11231 Ack=24308 Win=62464 Len=0
355,12:10:00.732409991,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=24308 Ack=10801 Win=65536 Len=0
356,12:10:00.732732639,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=11231 Ack=24862 Win=64128 Len=0
357,12:10:00.736929428,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=11231 Ack=25970 Win=63104 Len=0
358,12:10:00.748516317,144.38.239.87,34.107.243.93,TCP,54,33842  >  443 [ACK] Seq=2102 Ack=1154 Win=64128 Len=0
359,12:10:00.763048649,34.120.115.102,144.38.239.87,TCP,54,443  >  48384 [ACK] Seq=5398 Ack=1706 Win=69888 Len=0
360,12:10:00.781058242,34.120.115.102,144.38.239.87,TCP,54,443  >  48384 [ACK] Seq=5549 Ack=1745 Win=69888 Len=0
361,12:10:00.797752553,34.120.237.76,144.38.239.87,TCP,54,443  >  47814 [ACK] Seq=5723 Ack=2774 Win=76544 Len=0
362,12:10:00.797752727,34.120.237.76,144.38.239.87,TCP,54,443  >  47814 [ACK] Seq=5723 Ack=2979 Win=77824 Len=0
363,12:10:00.797784860,144.38.239.87,34.120.237.76,TCP,54,47814  >  443 [ACK] Seq=3153 Ack=5850 Win=64128 Len=0
364,12:10:00.797798880,144.38.239.87,34.120.237.76,TCP,54,47814  >  443 [ACK] Seq=3153 Ack=5916 Win=64128 Len=0
365,12:10:00.809484327,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=6712 Ack=6210 Win=64128 Len=0
366,12:10:00.812702457,34.120.237.76,144.38.239.87,TCP,54,443  >  47814 [ACK] Seq=5916 Ack=3192 Win=79104 Len=0
367,12:10:00.819157652,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6210 Ack=6758 Win=88320 Len=0
368,12:10:00.822434607,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6210 Ack=6888 Win=90624 Len=0
369,12:10:00.822434773,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6210 Ack=7376 Win=93184 Len=0
370,12:10:00.832270865,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=25970 Ack=11446 Win=65536 Len=0
371,12:10:00.842172483,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=11876 Ack=27632 Win=62592 Len=0
372,12:10:00.928568617,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6405 Ack=7422 Win=93184 Len=0
373,12:10:00.931907021,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6405 Ack=7554 Win=95744 Len=0
374,12:10:00.931907259,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6405 Ack=8801 Win=98048 Len=0
375,12:10:00.939124052,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=27632 Ack=12091 Win=65536 Len=0
376,12:10:00.942895503,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=12521 Ack=28740 Win=63104 Len=0
377,12:10:00.945576167,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=12521 Ack=29294 Win=64128 Len=0
378,12:10:00.998961914,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=8801 Ack=6779 Win=64128 Len=0
379,12:10:01.008385994,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6779 Ack=8847 Win=98048 Len=0
380,12:10:01.011644469,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6779 Ack=8978 Win=100608 Len=0
381,12:10:01.011644542,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6779 Ack=10224 Win=103168 Len=0
382,12:10:01.018285160,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=29294 Ack=12736 Win=65536 Len=0
383,12:10:01.021806197,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=13166 Ack=30979 Win=62464 Len=0
384,12:10:01.107290791,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=10224 Ack=6970 Win=64128 Len=0
385,12:10:01.116640850,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6970 Ack=10270 Win=103168 Len=0
386,12:10:01.123025358,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6970 Ack=10431 Win=105728 Len=0
387,12:10:01.123025631,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=6970 Ack=11437 Win=108032 Len=0
388,12:10:01.126715212,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=30979 Ack=13811 Win=65536 Len=0
389,12:10:01.133419832,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=13811 Ack=32641 Win=62592 Len=0
390,12:10:01.164508696,172.64.41.4,144.38.239.87,TCP,54,443  >  51464 [ACK] Seq=32641 Ack=14026 Win=65536 Len=0
391,12:10:01.175942865,144.38.239.87,172.64.41.4,TCP,54,51464  >  443 [ACK] Seq=14026 Ack=33195 Win=64128 Len=0
392,12:10:01.179064144,144.38.239.87,34.120.208.123,TCP,54,54598  >  443 [ACK] Seq=11437 Ack=7271 Win=64128 Len=0
393,12:10:01.188707717,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=7271 Ack=11483 Win=108032 Len=0
394,12:10:01.192237620,34.120.208.123,144.38.239.87,TCP,54,443  >  54598 [ACK] Seq=7271 Ack=11614 Win=110592 Len=0
